time,id,pos,sugar,age,vision,metabolism,sex,children,has_reproduced,total_inheritance_received,last_partner_id,last_credit_partner
0,23,"(31, 2)",23.0,0,2,1,male,Int64[],false,0.0,Int64[],Int64[]
0,24,"(12, 50)",14.0,0,6,2,female,Int64[],false,0.0,Int64[],Int64[]
0,25,"(10, 9)",18.0,0,2,3,female,Int64[],false,0.0,Int64[],Int64[]
0,26,"(44, 18)",19.0,0,2,3,female,Int64[],false,0.0,Int64[],Int64[]
0,27,"(37, 1)",25.0,0,1,3,male,Int64[],false,0.0,Int64[],Int64[]
0,28,"(26, 19)",5.0,0,2,4,male,Int64[],false,0.0,Int64[],Int64[]
0,29,"(43, 15)",14.0,0,5,4,male,Int64[],false,0.0,Int64[],Int64[]
0,30,"(17, 36)",19.0,0,2,3,female,Int64[],false,0.0,Int64[],Int64[]
0,31,"(19, 39)",20.0,0,5,2,female,Int64[],false,0.0,Int64[],Int64[]
0,32,"(25, 41)",16.0,0,2,4,female,Int64[],false,0.0,Int64[],Int64[]
0,33,"(26, 2)",7.0,0,2,4,female,Int64[],false,0.0,Int64[],Int64[]
0,34,"(5, 33)",24.0,0,1,4,male,Int64[],false,0.0,Int64[],Int64[]
0,35,"(31, 50)",13.0,0,4,2,male,Int64[],false,0.0,Int64[],Int64[]
0,36,"(43, 42)",6.0,0,1,1,female,Int64[],false,0.0,Int64[],Int64[]
0,37,"(24, 8)",5.0,0,6,3,female,Int64[],false,0.0,Int64[],Int64[]
0,38,"(38, 17)",17.0,0,2,1,female,Int64[],false,0.0,Int64[],Int64[]
0,39,"(9, 24)",15.0,0,1,1,female,Int64[],false,0.0,Int64[],Int64[]
0,40,"(19, 35)",21.0,0,5,4,female,Int64[],false,0.0,Int64[],Int64[]
0,41,"(2, 18)",6.0,0,1,3,female,Int64[],false,0.0,Int64[],Int64[]
0,42,"(23, 13)",16.0,0,2,1,male,Int64[],false,0.0,Int64[],Int64[]
0,43,"(48, 9)",10.0,0,3,4,male,Int64[],false,0.0,Int64[],Int64[]
0,44,"(10, 1)",18.0,0,2,3,female,Int64[],false,0.0,Int64[],Int64[]
0,45,"(44, 32)",14.0,0,6,3,male,Int64[],false,0.0,Int64[],Int64[]
0,46,"(23, 40)",21.0,0,6,2,male,Int64[],false,0.0,Int64[],Int64[]
0,47,"(5, 12)",11.0,0,2,4,female,Int64[],false,0.0,Int64[],Int64[]
0,48,"(44, 33)",18.0,0,5,4,female,Int64[],false,0.0,Int64[],Int64[]
0,49,"(6, 24)",13.0,0,1,1,female,Int64[],false,0.0,Int64[],Int64[]
0,50,"(14, 21)",25.0,0,5,2,female,Int64[],false,0.0,Int64[],Int64[]
1,1,"(2, 21)",7.0,1,6,2,male,Int64[],false,0.0,Int64[],Int64[]
1,2,"(10, 45)",8.0,1,6,1,male,Int64[],false,0.0,Int64[],Int64[]
1,3,"(30, 6)",13.0,1,1,4,female,Int64[],false,0.0,Int64[],Int64[]
1,4,"(9, 13)",14.0,1,6,2,male,Int64[],false,0.0,Int64[],Int64[]
1,5,"(5, 35)",23.0,1,6,1,female,Int64[],false,0.0,Int64[],Int64[]
1,6,"(24, 28)",10.0,1,3,2,female,Int64[],false,0.0,Int64[],Int64[]
1,7,"(9, 40)",10.0,1,1,1,male,Int64[],false,0.0,Int64[],Int64[]
1,8,"(33, 21)",14.0,1,4,3,male,Int64[],false,0.0,Int64[],Int64[]
1,9,"(13, 19)",9.0,1,2,4,male,Int64[],false,0.0,Int64[],Int64[]
1,10,"(39, 45)",13.0,1,6,1,male,Int64[],false,0.0,Int64[],Int64[]
1,11,"(35, 3)",9.0,1,2,2,male,Int64[],false,0.0,Int64[],Int64[]
1,12,"(24, 9)",8.0,1,6,2,male,Int64[],false,0.0,Int64[],Int64[]
1,13,"(17, 29)",12.0,1,6,4,male,Int64[],false,0.0,Int64[],Int64[]
1,14,"(13, 40)",12.0,1,2,2,male,Int64[],false,0.0,Int64[],Int64[]
1,15,"(28, 19)",5.0,1,4,2,female,Int64[],false,0.0,Int64[],Int64[]
1,16,"(38, 38)",8.0,1,6,3,female,Int64[],false,0.0,Int64[],Int64[]
1,17,"(13, 44)",23.0,1,1,2,male,Int64[],false,0.0,Int64[],Int64[]
1,18,"(48, 18)",8.0,1,5,4,female,Int64[],false,0.0,Int64[],Int64[]
1,19,"(48, 27)",20.0,1,4,2,female,Int64[],false,0.0,Int64[],Int64[]
1,20,"(13, 9)",13.0,1,4,1,male,Int64[],false,0.0,Int64[],Int64[]
1,21,"(6, 20)",23.0,1,4,1,female,Int64[],false,0.0,Int64[],Int64[]
1,22,"(20, 18)",22.0,1,1,3,male,Int64[],false,0.0,Int64[],Int64[]
1,23,"(31, 4)",25.0,1,2,1,male,Int64[],false,0.0,Int64[],Int64[]
1,24,"(13, 47)",15.0,1,6,2,female,Int64[],false,0.0,Int64[],Int64[]
1,25,"(10, 9)",15.0,1,2,3,female,Int64[],false,0.0,Int64[],Int64[]
1,26,"(44, 17)",18.0,1,2,3,female,Int64[],false,0.0,Int64[],Int64[]
1,27,"(37, 1)",24.0,1,1,3,male,Int64[],false,0.0,Int64[],Int64[]
1,28,"(27, 18)",3.0,1,2,4,male,Int64[],false,0.0,Int64[],Int64[]
1,29,"(41, 14)",13.0,1,5,4,male,Int64[],false,0.0,Int64[],Int64[]
1,30,"(17, 38)",20.0,1,2,3,female,Int64[],false,0.0,Int64[],Int64[]
1,31,"(18, 39)",22.0,1,5,2,female,Int64[],false,0.0,Int64[],Int64[]
1,32,"(25, 41)",14.0,1,2,4,female,Int64[],false,0.0,Int64[],Int64[]
1,33,"(27, 2)",5.0,1,2,4,female,Int64[],false,0.0,Int64[],Int64[]
1,34,"(6, 33)",22.0,1,1,4,male,Int64[],false,0.0,Int64[],Int64[]
1,35,"(31, 50)",11.0,1,4,2,male,Int64[],false,0.0,Int64[],Int64[]
1,36,"(43, 42)",5.0,1,1,1,female,Int64[],false,0.0,Int64[],Int64[]
1,37,"(28, 8)",5.0,1,6,3,female,Int64[],false,0.0,Int64[],Int64[]
1,38,"(38, 16)",19.0,1,2,1,female,Int64[],false,0.0,Int64[],Int64[]
1,39,"(9, 24)",14.0,1,1,1,female,Int64[],false,0.0,Int64[],Int64[]
1,40,"(16, 37)",21.0,1,5,4,female,Int64[],false,0.0,Int64[],Int64[]
1,41,"(2, 18)",3.0,1,1,3,female,Int64[],false,0.0,Int64[],Int64[]
1,42,"(24, 13)",17.0,1,2,1,male,Int64[],false,0.0,Int64[],Int64[]
1,43,"(46, 9)",8.0,1,3,4,male,Int64[],false,0.0,Int64[],Int64[]
1,44,"(10, 1)",15.0,1,2,3,female,Int64[],false,0.0,Int64[],Int64[]
1,45,"(44, 32)",11.0,1,6,3,male,Int64[],false,0.0,Int64[],Int64[]
1,46,"(18, 40)",23.0,1,6,2,male,Int64[],false,0.0,Int64[],Int64[]
1,47,"(5, 12)",7.0,1,2,4,female,Int64[],false,0.0,Int64[],Int64[]
1,48,"(44, 33)",14.0,1,5,4,female,Int64[],false,0.0,Int64[],Int64[]
1,49,"(6, 24)",12.0,1,1,1,female,Int64[],false,0.0,Int64[],Int64[]
1,50,"(14, 25)",24.0,1,5,2,female,Int64[],false,0.0,Int64[],Int64[]
2,1,"(2, 21)",5.0,2,6,2,male,Int64[],false,0.0,Int64[],Int64[]
2,2,"(13, 42)",11.0,2,6,1,male,Int64[],false,0.0,Int64[],Int64[]
2,3,"(29, 6)",12.0,2,1,4,female,Int64[],false,0.0,Int64[],Int64[]
2,4,"(9, 13)",12.0,2,6,2,male,Int64[],false,0.0,Int64[],Int64[]
2,5,"(9, 36)",25.0,2,6,1,female,Int64[],false,0.0,Int64[],Int64[]
2,6,"(24, 28)",9.0,2,3,2,female,Int64[],false,0.0,Int64[],Int64[]
2,7,"(9, 39)",12.0,2,1,1,male,Int64[],false,0.0,Int64[],Int64[]
2,8,"(33, 17)",14.0,2,4,3,male,Int64[],false,0.0,Int64[],Int64[]
2,9,"(13, 19)",5.0,2,2,4,male,Int64[],false,0.0,Int64[],Int64[]
2,10,"(39, 45)",12.0,2,6,1,male,Int64[],false,0.0,Int64[],Int64[]
2,11,"(34, 3)",10.0,2,2,2,male,Int64[],false,0.0,Int64[],Int64[]
2,12,"(24, 8)",8.0,2,6,2,male,Int64[],false,0.0,Int64[],Int64[]
2,13,"(17, 33)",11.0,2,6,4,male,Int64[],false,0.0,Int64[],Int64[]
2,14,"(13, 39)",14.0,2,2,2,male,Int64[],false,0.0,Int64[],Int64[]
2,15,"(29, 19)",5.0,2,4,2,female,Int64[],false,0.0,Int64[],Int64[]
2,16,"(38, 38)",5.0,2,6,3,female,Int64[],false,0.0,Int64[],Int64[]
2,17,"(13, 43)",24.0,2,1,2,male,Int64[],false,0.0,Int64[],Int64[]
2,18,"(43, 18)",6.0,2,5,4,female,Int64[],false,0.0,Int64[],Int64[]
2,19,"(48, 27)",18.0,2,4,2,female,Int64[],false,0.0,Int64[],Int64[]
2,20,"(13, 9)",12.0,2,4,1,male,Int64[],false,0.0,Int64[],Int64[]
2,21,"(6, 20)",22.0,2,4,1,female,Int64[],false,0.0,Int64[],Int64[]
2,22,"(20, 18)",19.0,2,1,3,male,Int64[],false,0.0,Int64[],Int64[]
2,23,"(32, 4)",27.0,2,2,1,male,Int64[],false,0.0,Int64[],Int64[]
2,24,"(14, 43)",17.0,2,6,2,female,Int64[],false,0.0,Int64[],Int64[]
2,25,"(10, 9)",12.0,2,2,3,female,Int64[],false,0.0,Int64[],Int64[]
2,26,"(44, 16)",17.0,2,2,3,female,Int64[],false,0.0,Int64[],Int64[]
2,27,"(36, 1)",23.0,2,1,3,male,Int64[],false,0.0,Int64[],Int64[]
2,28,"(27, 17)",1.0,2,2,4,male,Int64[],false,0.0,Int64[],Int64[]
2,29,"(40, 14)",12.0,2,5,4,male,Int64[],false,0.0,Int64[],Int64[]
2,30,"(16, 38)",21.0,2,2,3,female,Int64[],false,0.0,Int64[],Int64[]
2,31,"(17, 39)",24.0,2,5,2,female,Int64[],false,0.0,Int64[],Int64[]
2,32,"(25, 40)",12.0,2,2,4,female,Int64[],false,0.0,Int64[],Int64[]
2,33,"(28, 2)",3.0,2,2,4,female,Int64[],false,0.0,Int64[],Int64[]
2,34,"(7, 33)",20.0,2,1,4,male,Int64[],false,0.0,Int64[],Int64[]
2,35,"(31, 50)",9.0,2,4,2,male,Int64[],false,0.0,Int64[],Int64[]
2,36,"(43, 42)",4.0,2,1,1,female,Int64[],false,0.0,Int64[],Int64[]
2,37,"(32, 9)",6.0,2,6,3,female,Int64[],false,0.0,Int64[],Int64[]
2,38,"(38, 15)",21.0,2,2,1,female,Int64[],false,0.0,Int64[],Int64[]
2,39,"(9, 24)",13.0,2,1,1,female,Int64[],false,0.0,Int64[],Int64[]
2,40,"(15, 37)",21.0,2,5,4,female,Int64[],false,0.0,Int64[],Int64[]
2,42,"(24, 12)",18.0,2,2,1,male,Int64[],false,0.0,Int64[],Int64[]
2,43,"(46, 8)",6.0,2,3,4,male,Int64[],false,0.0,Int64[],Int64[]
2,44,"(10, 1)",12.0,2,2,3,female,Int64[],false,0.0,Int64[],Int64[]
2,45,"(44, 32)",8.0,2,6,3,male,Int64[],false,0.0,Int64[],Int64[]
2,46,"(17, 40)",25.0,2,6,2,male,Int64[],false,0.0,Int64[],Int64[]
2,47,"(5, 12)",3.0,2,2,4,female,Int64[],false,0.0,Int64[],Int64[]
2,48,"(44, 33)",10.0,2,5,4,female,Int64[],false,0.0,Int64[],Int64[]
2,49,"(6, 24)",11.0,2,1,1,female,Int64[],false,0.0,Int64[],Int64[]
2,50,"(14, 29)",24.0,2,5,2,female,Int64[],false,0.0,Int64[],Int64[]
2,51,"(46, 4)",8.0,0,6,4,male,Int64[],false,0.0,Int64[],Int64[]
3,1,"(2, 21)",3.0,3,6,2,male,Int64[],false,0.0,Int64[],Int64[]
3,2,"(13, 41)",14.0,3,6,1,male,Int64[],false,0.0,Int64[],Int64[]
3,3,"(29, 7)",11.0,3,1,4,female,Int64[],false,0.0,Int64[],Int64[]
3,4,"(9, 13)",10.0,3,6,2,male,Int64[],false,0.0,Int64[],Int64[]
3,5,"(12, 39)",28.0,3,6,1,female,Int64[],false,0.0,Int64[],Int64[]
3,6,"(24, 28)",8.0,3,3,2,female,Int64[],false,0.0,Int64[],Int64[]
3,7,"(9, 38)",14.0,3,1,1,male,Int64[],false,0.0,Int64[],Int64[]
3,8,"(33, 16)",14.0,3,4,3,male,Int64[],false,0.0,Int64[],Int64[]
3,9,"(13, 19)",1.0,3,2,4,male,Int64[],false,0.0,Int64[],Int64[]
3,10,"(39, 45)",11.0,3,6,1,male,Int64[],false,0.0,Int64[],Int64[]
3,11,"(33, 3)",11.0,3,2,2,male,Int64[],false,0.0,Int64[],Int64[]
3,12,"(28, 9)",9.0,3,6,2,male,Int64[],false,0.0,Int64[],Int64[]
3,13,"(16, 33)",10.0,3,6,4,male,Int64[],false,0.0,Int64[],Int64[]
3,14,"(13, 38)",16.0,3,2,2,male,Int64[],false,0.0,Int64[],Int64[]
3,15,"(29, 18)",5.0,3,4,2,female,Int64[],false,0.0,Int64[],Int64[]
3,16,"(38, 38)",2.0,3,6,3,female,Int64[],false,0.0,Int64[],Int64[]
3,17,"(12, 43)",25.0,3,1,2,male,Int64[],false,0.0,Int64[],Int64[]
3,18,"(43, 17)",4.0,3,5,4,female,Int64[],false,0.0,Int64[],Int64[]
3,19,"(48, 27)",16.0,3,4,2,female,Int64[],false,0.0,Int64[],Int64[]
3,20,"(13, 9)",11.0,3,4,1,male,Int64[],false,0.0,Int64[],Int64[]
3,21,"(6, 20)",21.0,3,4,1,female,Int64[],false,0.0,Int64[],Int64[]
3,22,"(20, 18)",16.0,3,1,3,male,Int64[],false,0.0,Int64[],Int64[]
3,23,"(33, 4)",29.0,3,2,1,male,Int64[],false,0.0,Int64[],Int64[]
3,24,"(14, 42)",19.0,3,6,2,female,Int64[],false,0.0,Int64[],Int64[]
3,25,"(10, 9)",9.0,3,2,3,female,Int64[],false,0.0,Int64[],Int64[]
3,26,"(44, 15)",16.0,3,2,3,female,Int64[],false,0.0,Int64[],Int64[]
3,27,"(35, 1)",22.0,3,1,3,male,Int64[],false,0.0,Int64[],Int64[]
3,29,"(38, 11)",12.0,3,5,4,male,Int64[],false,0.0,Int64[],Int64[]
3,30,"(15, 38)",22.0,3,2,3,female,Int64[],false,0.0,Int64[],Int64[]
3,31,"(16, 39)",26.0,3,5,2,female,Int64[],false,0.0,Int64[],Int64[]
3,32,"(25, 39)",10.0,3,2,4,female,Int64[],false,0.0,Int64[],Int64[]
3,33,"(28, 1)",1.0,3,2,4,female,Int64[],false,0.0,Int64[],Int64[]
3,34,"(7, 32)",18.0,3,1,4,male,Int64[],false,0.0,Int64[],Int64[]
3,35,"(31, 50)",7.0,3,4,2,male,Int64[],false,0.0,Int64[],Int64[]
3,36,"(43, 42)",3.0,3,1,1,female,Int64[],false,0.0,Int64[],Int64[]
3,37,"(33, 9)",7.0,3,6,3,female,Int64[],false,0.0,Int64[],Int64[]
3,38,"(38, 14)",23.0,3,2,1,female,Int64[],false,0.0,Int64[],Int64[]
3,39,"(9, 24)",12.0,3,1,1,female,Int64[],false,0.0,Int64[],Int64[]
3,40,"(14, 37)",21.0,3,5,4,female,Int64[],false,0.0,Int64[],Int64[]
3,42,"(24, 11)",19.0,3,2,1,male,Int64[],false,0.0,Int64[],Int64[]
3,43,"(46, 7)",4.0,3,3,4,male,Int64[],false,0.0,Int64[],Int64[]
3,44,"(10, 1)",9.0,3,2,3,female,Int64[],false,0.0,Int64[],Int64[]
3,45,"(44, 32)",5.0,3,6,3,male,Int64[],false,0.0,Int64[],Int64[]
3,46,"(16, 40)",27.0,3,6,2,male,Int64[],false,0.0,Int64[],Int64[]
3,48,"(44, 33)",6.0,3,5,4,female,Int64[],false,0.0,Int64[],Int64[]
3,49,"(6, 24)",10.0,3,1,1,female,Int64[],false,0.0,Int64[],Int64[]
3,50,"(14, 33)",25.0,3,5,2,female,Int64[],false,0.0,Int64[],Int64[]
3,51,"(45, 5)",6.0,1,6,4,male,Int64[],false,0.0,Int64[],Int64[]
3,52,"(22, 15)",8.0,0,6,1,female,Int64[],false,0.0,Int64[],Int64[]
3,53,"(35, 4)",20.0,0,6,2,male,Int64[],false,0.0,Int64[],Int64[]
4,1,"(2, 21)",1.0,4,6,2,male,Int64[],false,0.0,Int64[],Int64[]
4,2,"(12, 41)",17.0,4,6,1,male,Int64[],false,0.0,Int64[],Int64[]
4,3,"(30, 7)",10.0,4,1,4,female,Int64[],false,0.0,Int64[],Int64[]
4,4,"(9, 13)",8.0,4,6,2,male,Int64[],false,0.0,Int64[],Int64[]
4,5,"(12, 40)",31.0,4,6,1,female,Int64[],false,0.0,Int64[],Int64[]
4,6,"(24, 28)",7.0,4,3,2,female,Int64[],false,0.0,Int64[],Int64[]
4,7,"(9, 37)",16.0,4,1,1,male,Int64[],false,0.0,Int64[],Int64[]
4,8,"(34, 13)",15.0,4,4,3,male,Int64[],false,0.0,Int64[],Int64[]
4,10,"(39, 45)",10.0,4,6,1,male,Int64[],false,0.0,Int64[],Int64[]
4,11,"(34, 4)",12.0,4,2,2,male,Int64[],false,0.0,Int64[],Int64[]
4,12,"(32, 10)",11.0,4,6,2,male,Int64[],false,0.0,Int64[],Int64[]
4,13,"(15, 33)",9.0,4,6,4,male,Int64[],false,0.0,Int64[],Int64[]
4,14,"(14, 39)",18.0,4,2,2,male,Int64[],false,0.0,Int64[],Int64[]
4,15,"(31, 16)",6.0,4,4,2,female,Int64[],false,0.0,Int64[],Int64[]
4,17,"(12, 42)",26.0,4,1,2,male,Int64[],false,0.0,Int64[],Int64[]
4,18,"(40, 15)",3.0,4,5,4,female,Int64[],false,0.0,Int64[],Int64[]
4,19,"(48, 27)",14.0,4,4,2,female,Int64[],false,0.0,Int64[],Int64[]
4,20,"(13, 9)",10.0,4,4,1,male,Int64[],false,0.0,Int64[],Int64[]
4,21,"(6, 20)",20.0,4,4,1,female,Int64[],false,0.0,Int64[],Int64[]
4,22,"(20, 18)",13.0,4,1,3,male,Int64[],false,0.0,Int64[],Int64[]
4,23,"(33, 5)",31.0,4,2,1,male,Int64[],false,0.0,Int64[],Int64[]
4,24,"(14, 41)",21.0,4,6,2,female,Int64[],false,0.0,Int64[],Int64[]
4,25,"(10, 9)",6.0,4,2,3,female,Int64[],false,0.0,Int64[],Int64[]
4,26,"(44, 14)",15.0,4,2,3,female,Int64[],false,0.0,Int64[],Int64[]
4,27,"(34, 1)",21.0,4,1,3,male,Int64[],false,0.0,Int64[],Int64[]
4,29,"(38, 10)",12.0,4,5,4,male,Int64[],false,0.0,Int64[],Int64[]
4,30,"(16, 37)",22.0,4,2,3,female,Int64[],false,0.0,Int64[],Int64[]
4,31,"(15, 39)",28.0,4,5,2,female,Int64[],false,0.0,Int64[],Int64[]
4,32,"(25, 38)",8.0,4,2,4,female,Int64[],false,0.0,Int64[],Int64[]
4,34,"(8, 32)",16.0,4,1,4,male,Int64[],false,0.0,Int64[],Int64[]
4,35,"(31, 50)",5.0,4,4,2,male,Int64[],false,0.0,Int64[],Int64[]
4,36,"(43, 42)",2.0,4,1,1,female,Int64[],false,0.0,Int64[],Int64[]
4,37,"(33, 8)",8.0,4,6,3,female,Int64[],false,0.0,Int64[],Int64[]
4,38,"(38, 13)",25.0,4,2,1,female,Int64[],false,0.0,Int64[],Int64[]
4,39,"(9, 24)",11.0,4,1,1,female,Int64[],false,0.0,Int64[],Int64[]
4,40,"(14, 40)",21.0,4,5,4,female,Int64[],false,0.0,Int64[],Int64[]
4,42,"(24, 10)",20.0,4,2,1,male,Int64[],false,0.0,Int64[],Int64[]
4,43,"(45, 7)",2.0,4,3,4,male,Int64[],false,0.0,Int64[],Int64[]
4,44,"(10, 1)",6.0,4,2,3,female,Int64[],false,0.0,Int64[],Int64[]
4,45,"(44, 32)",2.0,4,6,3,male,Int64[],false,0.0,Int64[],Int64[]
4,46,"(15, 40)",29.0,4,6,2,male,Int64[],false,0.0,Int64[],Int64[]
4,48,"(44, 33)",2.0,4,5,4,female,Int64[],false,0.0,Int64[],Int64[]
4,49,"(6, 24)",9.0,4,1,1,female,Int64[],false,0.0,Int64[],Int64[]
4,50,"(14, 38)",27.0,4,5,2,female,Int64[],false,0.0,Int64[],Int64[]
4,51,"(41, 6)",5.0,2,6,4,male,Int64[],false,0.0,Int64[],Int64[]
4,52,"(24, 13)",9.0,1,6,1,female,Int64[],false,0.0,Int64[],Int64[]
4,53,"(35, 7)",22.0,1,6,2,male,Int64[],false,0.0,Int64[],Int64[]
4,54,"(2, 33)",17.0,0,6,4,female,Int64[],false,0.0,Int64[],Int64[]
4,55,"(26, 6)",5.0,0,3,3,male,Int64[],false,0.0,Int64[],Int64[]
4,56,"(46, 12)",12.0,0,5,3,female,Int64[],false,0.0,Int64[],Int64[]
5,2,"(15, 43)",20.0,5,6,1,male,Int64[],false,0.0,Int64[],Int64[]
5,3,"(30, 6)",9.0,5,1,4,female,Int64[],false,0.0,Int64[],Int64[]
5,4,"(9, 13)",6.0,5,6,2,male,Int64[],false,0.0,Int64[],Int64[]
5,5,"(15, 42)",34.0,5,6,1,female,Int64[],false,0.0,Int64[],Int64[]
5,6,"(24, 28)",6.0,5,3,2,female,Int64[],false,0.0,Int64[],Int64[]
5,7,"(9, 36)",18.0,5,1,1,male,Int64[],false,0.0,Int64[],Int64[]
5,8,"(34, 12)",16.0,5,4,3,male,Int64[],false,0.0,Int64[],Int64[]
5,10,"(39, 45)",9.0,5,6,1,male,Int64[],false,0.0,Int64[],Int64[]
5,11,"(34, 3)",13.0,5,2,2,male,Int64[],false,0.0,Int64[],Int64[]
5,12,"(33, 10)",13.0,5,6,2,male,Int64[],false,0.0,Int64[],Int64[]
5,13,"(15, 34)",8.0,5,6,4,male,Int64[],false,0.0,Int64[],Int64[]
5,14,"(13, 39)",19.0,5,2,2,male,Int64[],false,0.0,Int64[],Int64[]
5,15,"(31, 15)",7.0,5,4,2,female,Int64[],false,0.0,Int64[],Int64[]
5,17,"(11, 42)",27.0,5,1,2,male,Int64[],false,0.0,Int64[],Int64[]
5,18,"(40, 14)",2.0,5,5,4,female,Int64[],false,0.0,Int64[],Int64[]
5,19,"(48, 27)",12.0,5,4,2,female,Int64[],false,0.0,Int64[],Int64[]
5,20,"(13, 9)",9.0,5,4,1,male,Int64[],false,0.0,Int64[],Int64[]
5,21,"(6, 20)",19.0,5,4,1,female,Int64[],false,0.0,Int64[],Int64[]
5,22,"(20, 18)",10.0,5,1,3,male,Int64[],false,0.0,Int64[],Int64[]
5,23,"(32, 5)",33.0,5,2,1,male,Int64[],false,0.0,Int64[],Int64[]
5,24,"(13, 40)",23.0,5,6,2,female,Int64[],false,0.0,Int64[],Int64[]
5,25,"(10, 9)",3.0,5,2,3,female,Int64[],false,0.0,Int64[],Int64[]
5,26,"(44, 13)",14.0,5,2,3,female,Int64[],false,0.0,Int64[],Int64[]
5,27,"(33, 1)",20.0,5,1,3,male,Int64[],false,0.0,Int64[],Int64[]
5,29,"(37, 10)",12.0,5,5,4,male,Int64[],false,0.0,Int64[],Int64[]
5,30,"(16, 36)",22.0,5,2,3,female,Int64[],false,0.0,Int64[],Int64[]
5,31,"(17, 41)",30.0,5,5,2,female,Int64[],false,0.0,Int64[],Int64[]
5,32,"(25, 37)",6.0,5,2,4,female,Int64[],false,0.0,Int64[],Int64[]
5,34,"(8, 31)",14.0,5,1,4,male,Int64[],false,0.0,Int64[],Int64[]
5,35,"(31, 50)",3.0,5,4,2,male,Int64[],false,0.0,Int64[],Int64[]
5,36,"(43, 42)",1.0,5,1,1,female,Int64[],false,0.0,Int64[],Int64[]
5,37,"(34, 8)",9.0,5,6,3,female,Int64[],false,0.0,Int64[],Int64[]
5,38,"(37, 12)",28.0,5,2,1,female,Int64[],false,0.0,Int64[],Int64[]
5,39,"(9, 24)",10.0,5,1,1,female,Int64[],false,0.0,Int64[],Int64[]
5,40,"(16, 41)",21.0,5,5,4,female,Int64[],false,0.0,Int64[],Int64[]
5,42,"(24, 9)",21.0,5,2,1,male,Int64[],false,0.0,Int64[],Int64[]
5,44,"(10, 1)",3.0,5,2,3,female,Int64[],false,0.0,Int64[],Int64[]
5,46,"(15, 41)",31.0,5,6,2,male,Int64[],false,0.0,Int64[],Int64[]
5,49,"(6, 24)",8.0,5,1,1,female,Int64[],false,0.0,Int64[],Int64[]
5,50,"(17, 38)",29.0,5,5,2,female,Int64[],false,0.0,Int64[],Int64[]
5,51,"(38, 9)",5.0,3,6,4,male,Int64[],false,0.0,Int64[],Int64[]
5,52,"(28, 12)",11.0,2,6,1,female,Int64[],false,0.0,Int64[],Int64[]
5,53,"(34, 7)",24.0,2,6,2,male,Int64[],false,0.0,Int64[],Int64[]
5,54,"(5, 35)",15.0,1,6,4,female,Int64[],false,0.0,Int64[],Int64[]
5,55,"(29, 6)",5.0,1,3,3,male,Int64[],false,0.0,Int64[],Int64[]
5,56,"(42, 12)",12.0,1,5,3,female,Int64[],false,0.0,Int64[],Int64[]
5,57,"(1, 38)",7.0,0,6,2,male,Int64[],false,0.0,Int64[],Int64[]
5,58,"(30, 10)",6.0,0,3,1,male,Int64[],false,0.0,Int64[],Int64[]
5,59,"(18, 27)",12.0,0,5,2,female,Int64[],false,0.0,Int64[],Int64[]
5,60,"(44, 15)",24.0,0,6,2,male,Int64[],false,0.0,Int64[],Int64[]
6,2,"(14, 43)",23.0,6,6,1,male,Int64[],false,0.0,Int64[],Int64[]
