time,nagents,#153,#154,#155,#156,#157,#158,#159,#160,#161,#162,#163,#164,#165,#166,#167,#168,#169,#170,#171,#172
0,50,0,0,0,0.23110204081632646,"Dict(:p25 => 10.25, :p75 => 19.0, :p50 => 14.0, :p90 => 23.1, :p99 => 25.0, :p95 => 24.549999999999997)",9.797632143947327,0.0,0.0,3.884297118205747,"Dict{String, Real}(""unique_cultures"" => 49, ""max_possible"" => 2048, ""diversity_ratio"" => 0.02392578125)",0.0,0.0,29,21,"Dict(""blue_proportion"" => 0.42, ""red_proportion"" => 0.58)","Dict(:p25 => 10.25, :p75 => 19.0, :p50 => 14.0, :p90 => 23.1, :p99 => 25.0, :p95 => 24.549999999999997)",9.797632143947327,0,0,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)"
1,50,0,0,0,0.26322580645161286,"Dict(:p25 => 8.25, :p75 => 19.75, :p50 => 13.0, :p90 => 23.0, :p99 => 24.509999999999998, :p95 => 23.0)",25.467857350961356,1.0,0.0,3.912023005428145,"Dict{String, Real}(""unique_cultures"" => 50, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0244140625)",0.0,0.0,29,21,"Dict(""blue_proportion"" => 0.42, ""red_proportion"" => 0.58)","Dict(:p25 => 8.25, :p75 => 19.75, :p50 => 13.0, :p90 => 23.0, :p99 => 24.509999999999998, :p95 => 23.0)",25.467857350961356,0,0,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 1.0, ""blue_initiated_transmissions"" => 3, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 3)"
2,49,0,0,1,0.29719186252700136,"Dict(:p25 => 8.0, :p75 => 18.0, :p50 => 12.0, :p90 => 23.0, :p99 => 25.0, :p95 => 24.0)",10.660562424390491,2.0,0.0,3.8918202981106305,"Dict{String, Real}(""unique_cultures"" => 49, ""max_possible"" => 2048, ""diversity_ratio"" => 0.02392578125)",0.0,0.0,29,20,"Dict(""blue_proportion"" => 0.40816326530612246, ""red_proportion"" => 0.5918367346938775)","Dict(:p25 => 8.0, :p75 => 18.0, :p50 => 12.0, :p90 => 23.0, :p99 => 25.0, :p95 => 24.0)",10.660562424390491,0,1,"Dict{String, Real}(""red_transmission_rate"" => 0.6666666666666666, ""blue_transmission_rate"" => 0.3333333333333333, ""blue_initiated_transmissions"" => 1, ""red_initiated_transmissions"" => 2, ""total_transmissions"" => 3)"
3,46,0,0,4,0.32187000145412226,"Dict(:p25 => 7.5, :p75 => 18.0, :p50 => 11.0, :p90 => 24.0, :p99 => 27.0, :p95 => 26.0)",6.986805978611683,3.0,0.0,3.8286413964890924,"Dict{String, Real}(""unique_cultures"" => 46, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0224609375)",0.0,0.0,28,18,"Dict(""blue_proportion"" => 0.391304347826087, ""red_proportion"" => 0.6086956521739131)","Dict(:p25 => 7.5, :p75 => 18.0, :p50 => 11.0, :p90 => 24.0, :p99 => 27.0, :p95 => 26.0)",6.986805978611683,0,4,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)"
4,43,0,0,7,0.33773235696467374,"Dict(:p25 => 7.0, :p75 => 19.0, :p50 => 12.0, :p90 => 26.60000000000001, :p99 => 29.0, :p95 => 28.0)",4.604182666243428,4.0,0.0,3.7612001156935655,"Dict{String, Real}(""unique_cultures"" => 43, ""max_possible"" => 2048, ""diversity_ratio"" => 0.02099609375)",0.0,0.0,28,15,"Dict(""blue_proportion"" => 0.3488372093023256, ""red_proportion"" => 0.6511627906976745)","Dict(:p25 => 7.0, :p75 => 19.0, :p50 => 12.0, :p90 => 26.60000000000001, :p99 => 29.0, :p95 => 28.0)",4.604182666243428,0,7,"Dict{String, Real}(""red_transmission_rate"" => 0.2857142857142857, ""blue_transmission_rate"" => 0.7142857142857143, ""blue_initiated_transmissions"" => 5, ""red_initiated_transmissions"" => 2, ""total_transmissions"" => 7)"
5,39,0,0,11,0.33427966292641176,"Dict(:p25 => 8.5, :p75 => 20.0, :p50 => 13.0, :p90 => 29.200000000000003, :p99 => 31.619999999999997, :p95 => 30.1)",5.397371513716573,5.0,0.0,3.6635616461296423,"Dict{String, Real}(""unique_cultures"" => 39, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01904296875)",0.0,0.0,27,12,"Dict(""blue_proportion"" => 0.3076923076923077, ""red_proportion"" => 0.6923076923076923)","Dict(:p25 => 8.5, :p75 => 20.0, :p50 => 13.0, :p90 => 29.200000000000003, :p99 => 31.619999999999997, :p95 => 30.1)",5.397371513716573,0,11,"Dict{String, Real}(""red_transmission_rate"" => 0.5, ""blue_transmission_rate"" => 0.5, ""blue_initiated_transmissions"" => 2, ""red_initiated_transmissions"" => 2, ""total_transmissions"" => 4)"
6,36,0,0,14,0.3389863547758285,"Dict(:p25 => 8.0, :p75 => 22.25, :p50 => 14.0, :p90 => 31.5, :p99 => 34.65, :p95 => 32.5)",4.559933730735417,6.0,0.0,3.583518938456111,"Dict{String, Real}(""unique_cultures"" => 36, ""max_possible"" => 2048, ""diversity_ratio"" => 0.017578125)",0.0,0.0,22,14,"Dict(""blue_proportion"" => 0.3888888888888889, ""red_proportion"" => 0.6111111111111112)","Dict(:p25 => 8.0, :p75 => 22.25, :p50 => 14.0, :p90 => 31.5, :p99 => 34.65, :p95 => 32.5)",4.559933730735417,0,14,"Dict{String, Real}(""red_transmission_rate"" => 0.3333333333333333, ""blue_transmission_rate"" => 0.6666666666666666, ""blue_initiated_transmissions"" => 4, ""red_initiated_transmissions"" => 2, ""total_transmissions"" => 6)"
0,50,0,0,0,0.23110204081632646,"Dict(:p25 => 10.25, :p75 => 19.0, :p50 => 14.0, :p90 => 23.1, :p99 => 25.0, :p95 => 24.549999999999997)",9.797632143947327,0.0,0.0,3.884297118205747,"Dict{String, Real}(""unique_cultures"" => 49, ""max_possible"" => 2048, ""diversity_ratio"" => 0.02392578125)",0.0,0.0,29,21,"Dict(""blue_proportion"" => 0.42, ""red_proportion"" => 0.58)","Dict(:p25 => 10.25, :p75 => 19.0, :p50 => 14.0, :p90 => 23.1, :p99 => 25.0, :p95 => 24.549999999999997)",9.797632143947327,0,0,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)"
1,50,0,0,0,0.26281524926686206,"Dict(:p25 => 8.25, :p75 => 19.75, :p50 => 13.0, :p90 => 23.0, :p99 => 24.509999999999998, :p95 => 23.0)",25.467857350961356,1.0,0.0,3.884297118205747,"Dict{String, Real}(""unique_cultures"" => 49, ""max_possible"" => 2048, ""diversity_ratio"" => 0.02392578125)",0.0,0.0,28,22,"Dict(""blue_proportion"" => 0.44, ""red_proportion"" => 0.56)","Dict(:p25 => 8.25, :p75 => 19.75, :p50 => 13.0, :p90 => 23.0, :p99 => 24.509999999999998, :p95 => 23.0)",25.467857350961356,0,0,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 1.0, ""blue_initiated_transmissions"" => 3, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 3)"
7,35,0,0,15,0.36427337774488033,"Dict(:p25 => 7.5, :p75 => 24.5, :p50 => 15.0, :p90 => 33.0, :p99 => 37.66, :p95 => 34.89999999999999)",4.079710423733633,7.0,0.0,3.5553480614894135,"Dict{String, Real}(""unique_cultures"" => 35, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01708984375)",0.0,0.0,24,11,"Dict(""blue_proportion"" => 0.3142857142857143, ""red_proportion"" => 0.6857142857142857)","Dict(:p25 => 7.5, :p75 => 24.5, :p50 => 15.0, :p90 => 33.0, :p99 => 37.66, :p95 => 34.89999999999999)",4.079710423733633,0,15,"Dict{String, Real}(""red_transmission_rate"" => 0.42857142857142855, ""blue_transmission_rate"" => 0.5714285714285714, ""blue_initiated_transmissions"" => 4, ""red_initiated_transmissions"" => 3, ""total_transmissions"" => 7)"
