time,id,pos,sugar,age,vision,metabolism,sex,culture,children,has_reproduced,has_spread_culture,has_accepted_culture,total_inheritance_received,last_partner_id,last_credit_partner,chose_not_to_reproduce,chose_not_to_spread_culture,traits
0,1,"(2, 21)",9.0,0,6,2,male,"Bool[0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(openness = 4.71, conscientiousness = 4.03, extraversion = 4.0, agreeableness = 4.86, neuroticism = 1.62)"
0,2,"(10, 47)",6.0,0,6,1,male,"Bool[0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(openness = 4.38, conscientiousness = 3.15, extraversion = 2.53, agreeableness = 3.2, neuroticism = 2.51)"
0,3,"(30, 6)",14.0,0,1,4,female,"Bool[0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(openness = 2.28, conscientiousness = 3.03, extraversion = 2.18, agreeableness = 2.44, neuroticism = 2.81)"
0,4,"(9, 13)",16.0,0,6,2,male,"Bool[1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(openness = 3.97, conscientiousness = 3.0, extraversion = 4.44, agreeableness = 5.0, neuroticism = 3.86)"
0,5,"(3, 34)",22.0,0,6,1,female,"Bool[1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(openness = 3.74, conscientiousness = 2.66, extraversion = 2.09, agreeableness = 3.79, neuroticism = 3.11)"
0,6,"(26, 27)",11.0,0,3,2,female,"Bool[0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(openness = 2.92, conscientiousness = 3.55, extraversion = 2.43, agreeableness = 1.86, neuroticism = 2.72)"
0,7,"(9, 40)",8.0,0,1,1,male,"Bool[1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(openness = 4.0, conscientiousness = 3.99, extraversion = 1.94, agreeableness = 3.73, neuroticism = 4.43)"
0,8,"(33, 22)",15.0,0,4,3,male,"Bool[1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(openness = 4.72, conscientiousness = 3.83, extraversion = 4.39, agreeableness = 4.59, neuroticism = 3.19)"
0,9,"(13, 19)",13.0,0,2,4,male,"Bool[0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(openness = 3.97, conscientiousness = 3.42, extraversion = 3.93, agreeableness = 4.54, neuroticism = 2.69)"
0,10,"(39, 45)",14.0,0,6,1,male,"Bool[0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(openness = 4.62, conscientiousness = 4.37, extraversion = 3.91, agreeableness = 3.99, neuroticism = 3.49)"
0,11,"(35, 1)",8.0,0,2,2,male,"Bool[1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(openness = 3.03, conscientiousness = 4.57, extraversion = 2.65, agreeableness = 3.07, neuroticism = 1.8)"
0,12,"(21, 9)",8.0,0,6,2,male,"Bool[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(openness = 2.97, conscientiousness = 3.96, extraversion = 1.96, agreeableness = 3.89, neuroticism = 3.04)"
0,13,"(17, 26)",14.0,0,6,4,male,"Bool[0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(openness = 4.16, conscientiousness = 3.08, extraversion = 2.85, agreeableness = 2.9, neuroticism = 2.83)"
0,14,"(13, 40)",10.0,0,2,2,male,"Bool[0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(openness = 3.23, conscientiousness = 2.88, extraversion = 4.02, agreeableness = 4.36, neuroticism = 3.34)"
0,15,"(28, 20)",5.0,0,4,2,female,"Bool[1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(openness = 2.68, conscientiousness = 4.92, extraversion = 1.63, agreeableness = 3.61, neuroticism = 2.84)"
0,16,"(38, 38)",11.0,0,6,3,female,"Bool[1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(openness = 4.46, conscientiousness = 3.27, extraversion = 2.35, agreeableness = 3.88, neuroticism = 2.88)"
0,17,"(13, 44)",22.0,0,1,2,male,"Bool[1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(openness = 4.1, conscientiousness = 3.1, extraversion = 2.1, agreeableness = 3.09, neuroticism = 3.46)"
0,18,"(50, 21)",11.0,0,5,4,female,"Bool[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(openness = 3.43, conscientiousness = 5.0, extraversion = 2.78, agreeableness = 4.03, neuroticism = 1.88)"
0,19,"(48, 27)",22.0,0,4,2,female,"Bool[0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(openness = 4.19, conscientiousness = 3.24, extraversion = 4.45, agreeableness = 3.06, neuroticism = 2.03)"
0,20,"(13, 9)",14.0,0,4,1,male,"Bool[0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(openness = 4.64, conscientiousness = 1.96, extraversion = 2.77, agreeableness = 4.31, neuroticism = 4.63)"
0,21,"(6, 20)",24.0,0,4,1,female,"Bool[1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(openness = 4.88, conscientiousness = 4.24, extraversion = 2.74, agreeableness = 3.74, neuroticism = 2.45)"
0,22,"(20, 18)",25.0,0,1,3,male,"Bool[1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(openness = 4.25, conscientiousness = 3.94, extraversion = 3.16, agreeableness = 3.89, neuroticism = 2.66)"
0,23,"(31, 2)",23.0,0,2,1,male,"Bool[1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(openness = 4.5, conscientiousness = 4.28, extraversion = 1.99, agreeableness = 3.88, neuroticism = 3.95)"
0,24,"(12, 50)",14.0,0,6,2,female,"Bool[1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(openness = 2.68, conscientiousness = 2.56, extraversion = 2.66, agreeableness = 4.83, neuroticism = 3.16)"
0,25,"(10, 9)",18.0,0,2,3,female,"Bool[1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(openness = 3.87, conscientiousness = 3.99, extraversion = 4.49, agreeableness = 3.21, neuroticism = 2.04)"
0,26,"(44, 18)",19.0,0,2,3,female,"Bool[0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(openness = 4.33, conscientiousness = 2.31, extraversion = 1.91, agreeableness = 2.93, neuroticism = 3.49)"
0,27,"(37, 1)",25.0,0,1,3,male,"Bool[0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(openness = 3.41, conscientiousness = 4.16, extraversion = 3.14, agreeableness = 3.72, neuroticism = 4.01)"
0,28,"(26, 19)",5.0,0,2,4,male,"Bool[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(openness = 3.81, conscientiousness = 4.37, extraversion = 2.92, agreeableness = 3.61, neuroticism = 2.16)"
0,29,"(43, 15)",14.0,0,5,4,male,"Bool[0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(openness = 4.03, conscientiousness = 3.37, extraversion = 3.8, agreeableness = 2.42, neuroticism = 1.95)"
0,30,"(17, 36)",19.0,0,2,3,female,"Bool[0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(openness = 3.51, conscientiousness = 5.0, extraversion = 3.84, agreeableness = 4.52, neuroticism = 2.88)"
0,31,"(19, 39)",20.0,0,5,2,female,"Bool[0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(openness = 4.8, conscientiousness = 4.52, extraversion = 2.94, agreeableness = 4.83, neuroticism = 2.65)"
0,32,"(25, 41)",16.0,0,2,4,female,"Bool[1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(openness = 3.12, conscientiousness = 3.27, extraversion = 3.58, agreeableness = 4.15, neuroticism = 3.91)"
0,33,"(26, 2)",7.0,0,2,4,female,"Bool[0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(openness = 4.43, conscientiousness = 1.55, extraversion = 3.52, agreeableness = 2.94, neuroticism = 3.64)"
0,34,"(5, 33)",24.0,0,1,4,male,"Bool[1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(openness = 3.72, conscientiousness = 3.07, extraversion = 2.51, agreeableness = 3.56, neuroticism = 3.82)"
0,35,"(31, 50)",13.0,0,4,2,male,"Bool[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(openness = 3.44, conscientiousness = 2.73, extraversion = 2.88, agreeableness = 2.39, neuroticism = 2.81)"
0,36,"(43, 42)",6.0,0,1,1,female,"Bool[1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(openness = 4.04, conscientiousness = 2.44, extraversion = 1.47, agreeableness = 2.62, neuroticism = 5.0)"
0,37,"(24, 8)",5.0,0,6,3,female,"Bool[1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(openness = 3.76, conscientiousness = 4.27, extraversion = 2.01, agreeableness = 3.82, neuroticism = 1.75)"
0,38,"(38, 17)",17.0,0,2,1,female,"Bool[0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(openness = 5.0, conscientiousness = 4.53, extraversion = 4.72, agreeableness = 4.59, neuroticism = 3.64)"
0,39,"(9, 24)",15.0,0,1,1,female,"Bool[0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(openness = 4.57, conscientiousness = 2.96, extraversion = 3.77, agreeableness = 3.97, neuroticism = 3.38)"
0,40,"(19, 35)",21.0,0,5,4,female,"Bool[0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(openness = 3.07, conscientiousness = 3.83, extraversion = 1.5, agreeableness = 4.61, neuroticism = 3.56)"
0,41,"(2, 18)",6.0,0,1,3,female,"Bool[0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(openness = 3.31, conscientiousness = 3.16, extraversion = 1.48, agreeableness = 3.96, neuroticism = 3.32)"
0,42,"(23, 13)",16.0,0,2,1,male,"Bool[1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(openness = 3.4, conscientiousness = 2.68, extraversion = 1.91, agreeableness = 2.95, neuroticism = 4.02)"
0,43,"(48, 9)",10.0,0,3,4,male,"Bool[1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(openness = 4.43, conscientiousness = 4.74, extraversion = 3.39, agreeableness = 5.0, neuroticism = 1.92)"
0,44,"(10, 1)",18.0,0,2,3,female,"Bool[1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(openness = 2.94, conscientiousness = 4.13, extraversion = 1.61, agreeableness = 4.02, neuroticism = 4.61)"
0,45,"(44, 32)",14.0,0,6,3,male,"Bool[0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(openness = 4.53, conscientiousness = 4.18, extraversion = 1.09, agreeableness = 2.62, neuroticism = 4.24)"
0,46,"(23, 40)",21.0,0,6,2,male,"Bool[1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(openness = 3.78, conscientiousness = 2.56, extraversion = 1.96, agreeableness = 3.82, neuroticism = 4.94)"
0,47,"(5, 12)",11.0,0,2,4,female,"Bool[0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(openness = 4.74, conscientiousness = 4.32, extraversion = 3.6, agreeableness = 5.0, neuroticism = 3.13)"
0,48,"(44, 33)",18.0,0,5,4,female,"Bool[0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(openness = 3.79, conscientiousness = 4.02, extraversion = 1.67, agreeableness = 3.27, neuroticism = 3.03)"
0,49,"(6, 24)",13.0,0,1,1,female,"Bool[1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(openness = 2.08, conscientiousness = 3.72, extraversion = 2.67, agreeableness = 4.53, neuroticism = 3.08)"
0,50,"(14, 21)",25.0,0,5,2,female,"Bool[1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(openness = 3.82, conscientiousness = 2.42, extraversion = 3.14, agreeableness = 4.6, neuroticism = 3.54)"
1,1,"(2, 21)",7.0,1,6,2,male,"Bool[0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(openness = 4.71, conscientiousness = 4.03, extraversion = 4.0, agreeableness = 4.86, neuroticism = 1.62)"
1,2,"(11, 46)",8.0,1,6,1,male,"Bool[0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(openness = 4.38, conscientiousness = 3.15, extraversion = 2.53, agreeableness = 3.2, neuroticism = 2.51)"
1,3,"(30, 6)",13.0,1,1,4,female,"Bool[0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(openness = 2.28, conscientiousness = 3.03, extraversion = 2.18, agreeableness = 2.44, neuroticism = 2.81)"
1,4,"(10, 13)",14.0,1,6,2,male,"Bool[1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(openness = 3.97, conscientiousness = 3.0, extraversion = 4.44, agreeableness = 5.0, neuroticism = 3.86)"
1,5,"(5, 35)",23.0,1,6,1,female,"Bool[1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(openness = 3.74, conscientiousness = 2.66, extraversion = 2.09, agreeableness = 3.79, neuroticism = 3.11)"
1,6,"(24, 28)",10.0,1,3,2,female,"Bool[0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(openness = 2.92, conscientiousness = 3.55, extraversion = 2.43, agreeableness = 1.86, neuroticism = 2.72)"
1,7,"(9, 39)",10.0,1,1,1,male,"Bool[1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(openness = 4.0, conscientiousness = 3.99, extraversion = 1.94, agreeableness = 3.73, neuroticism = 4.43)"
1,8,"(33, 21)",14.0,1,4,3,male,"Bool[1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(openness = 4.72, conscientiousness = 3.83, extraversion = 4.39, agreeableness = 4.59, neuroticism = 3.19)"
1,9,"(13, 19)",9.0,1,2,4,male,"Bool[0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(openness = 3.97, conscientiousness = 3.42, extraversion = 3.93, agreeableness = 4.54, neuroticism = 2.69)"
1,10,"(39, 45)",13.0,1,6,1,male,"Bool[0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(openness = 4.62, conscientiousness = 4.37, extraversion = 3.91, agreeableness = 3.99, neuroticism = 3.49)"
1,11,"(35, 3)",9.0,1,2,2,male,"Bool[1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(openness = 3.03, conscientiousness = 4.57, extraversion = 2.65, agreeableness = 3.07, neuroticism = 1.8)"
1,12,"(24, 9)",8.0,1,6,2,male,"Bool[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(openness = 2.97, conscientiousness = 3.96, extraversion = 1.96, agreeableness = 3.89, neuroticism = 3.04)"
1,13,"(17, 29)",12.0,1,6,4,male,"Bool[0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(openness = 4.16, conscientiousness = 3.08, extraversion = 2.85, agreeableness = 2.9, neuroticism = 2.83)"
