Extraversion,Neuroticism,Agreeableness,Conscientiousness,Openness
1.8105715509310913,-0.7961250265639045,0.19368625098759143,-0.186950974439564,1.0988529683960087
-1.0883409502517778,-0.6767695309919718,0.8926622559951398,0.5039758288702302,-0.4631270861825395
-0.5308577769473798,-0.5574140354200392,0.6130718539921205,0.08941974688435332,0.47406094656458886
-0.4193611422865001,-0.1993475487042417,0.05389104998608174,-1.1542484990732762,0.16166493564887963
-0.08487123830386151,-1.3929025044235672,1.172252657998158,2.024014796151777,1.567446984769573
0.24961866567877758,-1.0348360177077693,0.05389104998608174,0.5039758288702302,0.9426549629381544
0.5841085696614162,-0.07999205313230903,0.47327665299061017,-0.048765613777605646,0.7864569574802988
1.3645850122875736,-1.7509689911393647,0.05389104998608174,1.6094587141659007,0.7864569574802988
0.24961866567877758,-0.07999205313230903,1.032457456996649,-0.32513633510152296,1.0988529683960087
-0.8653476809300183,0.039363442439623635,-2.6022177690426,-2.259731384368947,-0.4631270861825395
-0.08487123830386151,0.9942074070150839,-0.08590415101542732,-1.2924338597352352,1.8798429956852827
1.1415917429658142,1.8296958760186115,0.19368625098759143,0.36579046820827127,0.7864569574802988
1.587578281609333,-0.7961250265639045,1.4518430600011774,-1.5688045810591524,1.7236449902274285
-2.2033072968605736,1.5909848848747472,-1.6236513620320325,0.7803465501941476,0.6302589520224445
-1.534327488895296,1.1135629025870166,0.8926622559951398,-0.048765613777605646,0.3178629411067346
0.13812203101789788,0.7554964158712191,-0.5052897540199563,0.2276051075463123,0.6302589520224445
-1.0883409502517778,0.7554964158712191,-0.5052897540199563,-0.7396924170873999,0.005466930191024663
1.2530883776266935,-1.2735470088516345,0.47327665299061017,-0.6015070564254409,-1.5565131243875234
1.1415917429658142,-1.154191513279702,1.5916382610026876,-1.4306192203971941,-0.1507310752668296
1.587578281609333,1.3522738937308818,-0.08590415101542732,1.6094587141659007,-1.2441171134718136
-0.5308577769473798,1.3522738937308818,-0.3654945530184467,0.5039758288702302,-0.6193250916403945
-0.08487123830386151,0.3974299291554211,-0.225699352016937,-0.6015070564254409,-2.3375031516767977
-1.1998375849126575,-0.7961250265639045,0.7528670549936296,0.6421611895321886,-1.0879191080139587
-0.6423544116082595,-0.5574140354200392,1.172252657998158,0.2276051075463123,0.6302589520224445
-2.091810662199694,1.5909848848747472,0.05389104998608174,-0.048765613777605646,-0.30692908072468456
-0.08487123830386151,0.6361409202992865,0.7528670549936296,-1.1542484990732762,-1.0879191080139587
1.4760816469484528,-0.07999205313230903,1.7314334620041967,1.1949026321800245,0.6302589520224445
-1.8688173928779348,-0.9154805221358372,-1.7634465630335423,-0.4633216957634819,0.47406094656458886
-0.7538510462691392,0.9942074070150839,0.3334814519891011,-1.0160631384113172,-0.7755230970982494
0.026625396357018185,1.471629389302814,0.7528670549936296,1.1949026321800245,0.6302589520224445
0.4726119350005365,-1.2735470088516345,0.7528670549936296,1.1949026321800245,-0.1507310752668296
-1.0883409502517778,0.9942074070150839,0.6130718539921205,1.4712733535039424,-0.4631270861825395
0.3611153003396568,-1.8703244867112974,0.47327665299061017,-1.0160631384113172,0.3178629411067346
-0.08487123830386151,1.8296958760186115,-0.3654945530184467,-1.1542484990732762,0.005466930191024663
0.026625396357018185,0.9942074070150839,-0.6450849550214661,-1.1542484990732762,-1.2441171134718136
-0.7538510462691392,1.2329183981589487,1.032457456996649,1.4712733535039424,0.3178629411067346
1.6990749162702121,0.6361409202992865,0.6130718539921205,-1.1542484990732762,-0.30692908072468456
-0.1963678729647412,-0.9154805221358372,-1.0644705580259946,-1.1542484990732762,1.7236449902274285
-0.7538510462691392,-0.7961250265639045,-0.6450849550214661,-0.6015070564254409,0.005466930191024663
1.8105715509310913,-0.6767695309919718,1.3120478589996682,-1.0160631384113172,1.0988529683960087
-0.6423544116082595,0.9942074070150839,-0.225699352016937,-0.32513633510152296,-1.4003151189296685
0.026625396357018185,0.5167854247273538,0.6130718539921205,0.6421611895321886,0.47406094656458886
1.4760816469484528,-1.8703244867112974,1.5916382610026876,-0.048765613777605646,0.7864569574802988
0.24961866567877758,0.5167854247273538,1.172252657998158,-0.7396924170873999,-1.0879191080139587
0.24961866567877758,-1.8703244867112974,1.4518430600011774,1.8858294354898186,0.6302589520224445
0.5841085696614162,0.9942074070150839,0.6130718539921205,-0.6015070564254409,-0.4631270861825395
0.9185984736440548,0.7554964158712191,-0.6450849550214661,-1.8451753023830704,0.3178629411067346
0.5841085696614162,0.1587189380115563,1.4518430600011774,-1.5688045810591524,-0.1507310752668296
-0.5308577769473798,-0.7961250265639045,0.6130718539921205,0.7803465501941476,0.47406094656458886
-0.4193611422865001,-0.4380585398481065,-0.3654945530184467,0.7803465501941476,-0.30692908072468456
2.0335648202528507,0.6361409202992865,-0.225699352016937,-1.1542484990732762,0.7864569574802988
-0.9768443155908981,0.3974299291554211,-1.204265759027504,0.2276051075463123,0.005466930191024663
-0.7538510462691392,0.7554964158712191,-1.0644705580259946,-0.4633216957634819,0.7864569574802988
0.13812203101789788,-0.07999205313230903,1.5916382610026876,0.2276051075463123,1.567446984769573
-0.1963678729647412,-0.5574140354200392,1.172252657998158,0.5039758288702302,-0.1507310752668296
1.4760816469484528,-1.2735470088516345,0.8926622559951398,0.2276051075463123,1.0988529683960087
-0.7538510462691392,0.8748519114431512,-0.3654945530184467,-1.1542484990732762,0.9426549629381544
0.6956052043222959,-0.7961250265639045,-0.7848801560229751,0.08941974688435332,-0.6193250916403945
-0.08487123830386151,-0.1993475487042417,1.032457456996649,1.1949026321800245,0.9426549629381544
-0.1963678729647412,0.1587189380115563,-0.3654945530184467,0.36579046820827127,-0.9317211025561037
0.5841085696614162,1.8296958760186115,0.19368625098759143,-1.5688045810591524,-1.7127111298453779
1.587578281609333,0.039363442439623635,-2.4624225680410903,-0.8778777777493582,-1.4003151189296685
2.0335648202528507,-0.5574140354200392,0.05389104998608174,0.36579046820827127,-0.7755230970982494
1.587578281609333,0.039363442439623635,0.7528670549936296,-0.32513633510152296,-0.30692908072468456
-0.8653476809300183,0.6361409202992865,0.6130718539921205,-1.7069899417211114,0.005466930191024663
0.3611153003396568,-0.7961250265639045,0.6130718539921205,-0.32513633510152296,0.6302589520224445
-0.5308577769473798,1.2329183981589487,-0.225699352016937,-1.5688045810591524,0.3178629411067346
0.3611153003396568,-0.1993475487042417,0.6130718539921205,-1.8451753023830704,1.4112489793117187
-0.8653476809300183,0.7554964158712191,-0.7848801560229751,0.7803465501941476,1.2550509738538629
-1.0883409502517778,0.9942074070150839,-1.0644705580259946,0.36579046820827127,1.2550509738538629
0.6956052043222959,0.1587189380115563,1.032457456996649,0.6421611895321886,0.9426549629381544
-0.7538510462691392,0.27807443358348843,-2.8818081710456185,-0.6015070564254409,-1.0879191080139587
-1.7573207582170554,-0.7961250265639045,-2.1828321660380707,-0.186950974439564,-0.30692908072468456
-0.08487123830386151,1.3522738937308818,0.3334814519891011,0.2276051075463123,0.6302589520224445
-0.08487123830386151,0.6361409202992865,1.032457456996649,-0.8778777777493582,1.0988529683960087
-1.0883409502517778,-0.9154805221358372,0.7528670549936296,-0.048765613777605646,0.47406094656458886
1.4760816469484528,-1.7509689911393647,1.3120478589996682,2.1622001568137366,0.7864569574802988
-1.0883409502517778,0.6361409202992865,0.05389104998608174,-0.7396924170873999,-0.7755230970982494
-0.5308577769473798,-0.9154805221358372,-2.8818081710456185,-1.4306192203971941,1.0988529683960087
0.6956052043222959,0.3974299291554211,0.8926622559951398,0.2276051075463123,-0.4631270861825395
1.587578281609333,-0.7961250265639045,0.3334814519891011,0.9185319108561065,1.4112489793117187
1.4760816469484528,0.9942074070150839,-0.6450849550214661,0.08941974688435332,-1.7127111298453779
0.6956052043222959,0.5167854247273538,-0.3654945530184467,-1.4306192203971941,-0.4631270861825395
-2.2033072968605736,-0.5574140354200392,-2.1828321660380707,-0.7396924170873999,0.6302589520224445
0.3611153003396568,1.5909848848747472,-0.08590415101542732,-1.2924338597352352,-0.30692908072468456
0.9185984736440548,-1.2735470088516345,0.47327665299061017,1.1949026321800245,-0.7755230970982494
-1.1998375849126575,0.3974299291554211,-0.3654945530184467,-0.048765613777605646,0.6302589520224445
1.6990749162702121,0.039363442439623635,-0.7848801560229751,-0.8778777777493582,-1.0879191080139587
0.4726119350005365,-0.1993475487042417,-0.3654945530184467,0.6421611895321886,-0.9317211025561037
1.587578281609333,-1.3929025044235672,1.172252657998158,1.4712733535039424,1.0988529683960087
0.6956052043222959,-0.4380585398481065,-0.08590415101542732,-0.186950974439564,-2.181305146218943
0.6956052043222959,1.7103403804466795,0.19368625098759143,0.9185319108561065,0.47406094656458886
-1.1998375849126575,0.1587189380115563,-1.204265759027504,1.3330879928419828,0.005466930191024663
0.5841085696614162,-0.07999205313230903,-0.225699352016937,-1.0160631384113172,-0.6193250916403945
-0.8653476809300183,0.5167854247273538,-0.7848801560229751,0.08941974688435332,-0.7755230970982494
0.6956052043222959,0.8748519114431512,0.3334814519891011,1.6094587141659007,0.9426549629381544
0.8071018389831756,-0.4380585398481065,1.032457456996649,-1.8451753023830704,0.7864569574802988
1.1415917429658142,0.8748519114431512,-1.204265759027504,-0.048765613777605646,1.567446984769573
-0.3078645076256204,0.9942074070150839,-0.08590415101542732,1.747644074827859,1.4112489793117187
-1.0883409502517778,1.3522738937308818,0.7528670549936296,-0.186950974439564,1.2550509738538629
0.6956052043222959,-0.5574140354200392,1.172252657998158,1.0567172715180648,0.16166493564887963
-1.0883409502517778,0.3974299291554211,-0.9246753570244848,0.6421611895321886,0.9426549629381544
0.8071018389831756,-1.5122579999954997,1.172252657998158,-0.32513633510152296,0.7864569574802988
0.8071018389831756,-0.1993475487042417,0.19368625098759143,0.6421611895321886,0.005466930191024663
0.8071018389831756,-1.0348360177077693,1.172252657998158,-0.048765613777605646,1.4112489793117187
-0.08487123830386151,0.7554964158712191,0.05389104998608174,1.1949026321800245,-0.1507310752668296
-1.534327488895296,-0.1993475487042417,0.3334814519891011,1.8858294354898186,-1.0879191080139587
0.4726119350005365,0.5167854247273538,1.172252657998158,-0.7396924170873999,0.9426549629381544
0.8071018389831756,0.3974299291554211,0.47327665299061017,-1.2924338597352352,1.0988529683960087
1.3645850122875736,0.6361409202992865,0.47327665299061017,-1.5688045810591524,0.9426549629381544
-1.8688173928779348,0.7554964158712191,-0.6450849550214661,-0.8778777777493582,0.9426549629381544
0.3611153003396568,-2.1090354778551625,1.172252657998158,1.6094587141659007,0.005466930191024663
-0.6423544116082595,0.3974299291554211,0.3334814519891011,-0.4633216957634819,1.567446984769573
-0.1963678729647412,1.7103403804466795,-1.7634465630335423,-1.1542484990732762,0.7864569574802988
0.6956052043222959,-0.5574140354200392,1.4518430600011774,-0.048765613777605646,0.3178629411067346
0.3611153003396568,-0.7961250265639045,1.032457456996649,0.08941974688435332,0.9426549629381544
-0.08487123830386151,-1.0348360177077693,0.6130718539921205,0.08941974688435332,-0.30692908072468456
-0.4193611422865001,1.9490513715905446,-1.0644705580259946,-0.186950974439564,0.47406094656458886
-0.8653476809300183,1.8296958760186115,-0.08590415101542732,-1.7069899417211114,-2.649899162592507
0.9185984736440548,-1.7509689911393647,-1.204265759027504,-0.186950974439564,0.3178629411067346
-1.311334219573537,0.3974299291554211,-1.0644705580259946,-0.186950974439564,1.7236449902274285
-0.7538510462691392,-1.5122579999954997,-0.6450849550214661,0.6421611895321886,-0.6193250916403945
1.587578281609333,-1.3929025044235672,1.172252657998158,1.4712733535039424,1.7236449902274285
-0.5308577769473798,-0.07999205313230903,0.19368625098759143,1.747644074827859,-0.30692908072468456
0.5841085696614162,0.9942074070150839,-0.225699352016937,0.08941974688435332,-0.4631270861825395
0.026625396357018185,-1.154191513279702,0.6130718539921205,-0.6015070564254409,0.6302589520224445
0.4726119350005365,0.27807443358348843,1.172252657998158,-0.186950974439564,0.7864569574802988
0.8071018389831756,0.27807443358348843,1.032457456996649,-1.7069899417211114,1.4112489793117187
-0.4193611422865001,0.039363442439623635,-0.08590415101542732,0.2276051075463123,1.7236449902274285
1.3645850122875736,-0.5574140354200392,1.032457456996649,-0.186950974439564,-0.9317211025561037
0.8071018389831756,-1.2735470088516345,0.6130718539921205,1.3330879928419828,-0.30692908072468456
-0.7538510462691392,-0.9154805221358372,1.172252657998158,1.4712733535039424,-0.30692908072468456
0.026625396357018185,-0.1993475487042417,-0.3654945530184467,-0.048765613777605646,-1.4003151189296685
0.13812203101789788,-0.1993475487042417,-0.08590415101542732,0.2276051075463123,0.3178629411067346
0.24961866567877758,0.8748519114431512,-0.225699352016937,-0.4633216957634819,-0.7755230970982494
0.026625396357018185,1.471629389302814,0.3334814519891011,0.2276051075463123,1.4112489793117187
-0.6423544116082595,0.039363442439623635,-0.08590415101542732,-0.048765613777605646,-1.4003151189296685
-0.7538510462691392,0.9942074070150839,-0.9246753570244848,0.08941974688435332,0.47406094656458886
0.3611153003396568,1.1135629025870166,0.6130718539921205,1.3330879928419828,1.2550509738538629
0.5841085696614162,0.27807443358348843,0.8926622559951398,-0.048765613777605646,-0.9317211025561037
-0.9768443155908981,0.6361409202992865,-1.0644705580259946,0.2276051075463123,0.16166493564887963
-0.1963678729647412,-1.154191513279702,1.4518430600011774,-0.4633216957634819,0.3178629411067346
1.1415917429658142,-0.07999205313230903,0.3334814519891011,-0.6015070564254409,0.7864569574802988
0.8071018389831756,-0.4380585398481065,1.3120478589996682,0.9185319108561065,1.0988529683960087
-1.311334219573537,0.27807443358348843,0.6130718539921205,1.6094587141659007,0.005466930191024663
1.3645850122875736,-1.8703244867112974,0.8926622559951398,0.7803465501941476,0.6302589520224445
1.6990749162702121,-1.5122579999954997,-0.08590415101542732,1.4712733535039424,-0.7755230970982494
0.3611153003396568,-1.98967998228323,0.19368625098759143,-1.2924338597352352,0.7864569574802988
